,matchId,Type,SecondaryType,location,team,opponentTeam,Player,goal,X,Y,C,distance,angle,arc_length,distance_squared,distance_cube,adj_distance,adj_distance_squared,adj_distance_cube
2984022,5234888,free_kick,['free_kick_cross'],"{'x': 67, 'y': 86}",Leeds United,Southampton,S. Dallas,0,33.0,86.0,36.0,42.42514466681286,0.14103247318871467,5.983323077749627,1799.8928999999998,76360.71666726933,25.925144666812862,672.1131259951754,17424.63002388874
2986380,5234889,free_kick,['free_kick_cross'],"{'x': 56, 'y': 20}",Watford,Liverpool,D. Rose,0,44.0,20.0,30.0,50.50346522764552,0.1325089655200689,6.69216193249408,2550.6000000000004,128814.13840963268,34.00346522764552,1156.235647487698,39316.018634312146
2986577,5234889,free_kick,['free_kick_cross'],"{'x': 63, 'y': 10}",Watford,Liverpool,D. Rose,0,37.0,10.0,40.0,47.42533605574135,0.12651723562874417,6.0001224165366045,2249.1625000000004,106667.28740647135,30.925336055741347,956.3764101605358,29576.261879998092
2987436,5234875,free_kick,['free_kick_cross'],"{'x': 62, 'y': 18}",Liverpool,Manchester City,A. Robertson,0,38.0,18.0,32.0,45.44785583501162,0.14137606965397598,6.425239232154461,2065.5076,93872.89163092086,28.947855835011623,837.9783574446164,24257.676684166596
2987737,5234875,free_kick,['free_kick_cross'],"{'x': 65, 'y': 18}",Manchester City,Liverpool,P. Foden,0,35.0,18.0,32.0,42.709016612420385,0.1474908925444076,6.299190979859813,1824.0601000000004,77903.81311295321,26.209016612420385,686.9125517901277,18003.302481147533
2987961,5234875,free_kick,['free_kick_cross'],"{'x': 77, 'y': 10}",Liverpool,Manchester City,J. Milner,0,23.0,10.0,40.0,36.37392610098613,0.13416845734667937,4.8802335526114256,1323.0625000000002,48124.97760198597,19.873926100986132,394.97293866745787,7849.662994966386
2987987,5234875,free_kick,['free_kick_cross'],"{'x': 67, 'y': 92}",Liverpool,Manchester City,J. Milner,0,33.0,92.0,42.0,44.90318585579424,0.12596485703502336,5.656223386742204,2016.2961,90538.11851861309,28.40318585579424,806.74096675879,22914.01361633304
2988010,5234875,free_kick,['free_kick_cross'],"{'x': 63, 'y': 94}",Liverpool,Manchester City,J. Milner,0,37.0,94.0,44.0,49.035995962150096,0.11837584471508043,5.804677443464791,2404.5289000000007,117908.46943127325,32.535995962150096,1058.5910332490473,34442.313583359304
2988121,5234875,free_kick,['free_kick_cross'],"{'x': 88, 'y': 87}",Manchester City,Liverpool,K. De Bruyne,0,12.0,87.0,37.0,28.138685114980053,0.11794081725142275,3.318699518841192,791.7855999999999,22279.80567697555,11.638685114980053,135.45899120565824,1576.5645446355086
2988611,5234873,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 73, 'y': 95}",Leicester City,Crystal Palace,Y. Tielemans,0,27.0,95.0,45.0,41.714296110566224,0.1196113728697019,4.989504226078092,1740.0825000000004,72586.31666181437,25.214296110566224,635.760728351315,16030.259260119312
2988731,5234873,free_kick,['free_kick_cross'],"{'x': 70, 'y': 78}",Leicester City,Crystal Palace,Y. Tielemans,0,30.0,78.0,28.0,36.80722211740517,0.1702343726745157,6.265854367048028,1354.7716000000003,49865.37919955239,20.307222117405168,412.3832701256296,8374.358663943056
2989178,5234873,free_kick,"['free_kick_cross', 'carry']","{'x': 62, 'y': 34}",Crystal Palace,Leicester City,L. Milivojević,0,38.0,34.0,16.0,41.35679387960339,0.17043974850539184,7.04884154782893,1710.3844000000001,70736.01508568911,24.856793879603387,617.8602019730884,15358.023686855176
2989819,5234873,free_kick,['free_kick_cross'],"{'x': 87, 'y': 92}",Crystal Palace,Leicester City,L. Milivojević,0,13.0,92.0,42.0,31.654321979786584,0.10072809347040877,3.188479503122358,1001.9961000000001,31717.507171890436,15.154321979786584,229.65347466704276,3480.2426988811276
2990381,5234873,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 70, 'y': 82}",Crystal Palace,Leicester City,L. Milivojević,0,30.0,82.0,32.0,38.285083257059796,0.15744906752395152,6.027950658900914,1465.7476000000004,56116.26889983559,21.785083257059796,474.58985251702705,10338.979450039164
2991049,5234877,free_kick,['free_kick_cross'],"{'x': 72, 'y': 92}",Aston Villa,Tottenham Hotspur,Douglas Luiz,0,28.0,92.0,42.0,40.98821293981966,0.12841643758427904,5.26356028867749,1680.0336,68861.5749428518,24.48821293981966,599.6725729859511,14684.909661449517
2991609,5234877,free_kick,['free_kick_cross'],"{'x': 68, 'y': 27}",Aston Villa,Tottenham Hotspur,M. Targett,0,32.0,27.0,23.0,37.0616999070469,0.1788908900733,6.63000048400116,1373.5696000000003,50906.82431664246,20.5616999070469,422.7835030674525,8693.147515723002
2991946,5234877,free_kick,['free_kick_cross'],"{'x': 79, 'y': 76}",Tottenham Hotspur,Aston Villa,Heung-Min Son,0,21.0,76.0,26.0,28.262782948605754,0.2026887672945878,5.728548636167395,798.7849000000001,22575.884251323754,11.762782948605754,138.36306269601027,1627.5346745974985
2992085,5234878,free_kick,['free_kick_cross'],"{'x': 70, 'y': 89}",Brentford,West Ham United,Sergi Canós,0,30.0,89.0,39.0,41.17718300224045,0.1362244258620041,5.6093381130948785,1695.5603999999996,69818.400882152,24.677183002240447,608.9633609260649,15027.500299231902
2992754,5234878,free_kick,['free_kick_cross'],"{'x': 64, 'y': 60}",Brentford,West Ham United,M. Jensen,0,36.0,60.0,10.0,38.40677023650908,0.18708568344375348,7.185356858564512,1475.08,56653.05864046981,21.906770236509082,479.9065821952002,10513.203231138612
2993059,5234878,free_kick,['free_kick_cross'],"{'x': 70, 'y': 48}",West Ham United,Brentford,A. Cresswell,0,30.0,48.0,2.0,31.52934506138686,0.23092265812544271,7.280840170529753,994.0995999999999,31343.30931378665,15.02934506138686,225.8812129742336,3394.846692674371
2993236,5234878,free_kick,['free_kick_cross'],"{'x': 68, 'y': 17}",Brentford,West Ham United,M. Jensen,0,32.0,17.0,33.0,40.40437600062647,0.15075243330927132,6.091057998437165,1632.5136000000002,65960.69332053633,23.90437600062647,571.4191919793268,13659.419219047988
2993284,5234878,free_kick,['free_kick_cross'],"{'x': 94, 'y': 15}",West Ham United,Brentford,S. Benrahma,0,6.0,15.0,35.0,24.619707553096568,0.07764571642203177,1.9116148310610899,606.1300000000002,14922.743339158427,8.119707553096568,65.92965074781345,535.3294831500397
2993381,5234878,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 75, 'y': 71}",Brentford,West Ham United,M. Jensen,0,25.0,71.0,21.0,29.882786014694144,0.21507636368161326,6.427080952716184,892.9808999999999,26684.757149908986,13.382786014694144,179.09896151509318,2396.8430774104336
2994357,5234870,free_kick,['free_kick_cross'],"{'x': 75, 'y': 26}",Brighton,Arsenal,P. Groß,0,25.0,26.0,24.0,30.90962471464188,0.20121846019754575,6.219587090364243,955.4049000000001,29531.206909529956,14.409624714641879,207.63728441681806,2991.9753452137065
2994934,5234870,free_kick,['free_kick_cross'],"{'x': 68, 'y': 25}",Brighton,Arsenal,A. Mac Allister,0,32.0,25.0,25.0,37.65580964472813,0.17335151707707067,6.52769172867901,1417.96,53394.4318438387,21.15580964472813,447.5682817239718,9468.6693711704
2995179,5234871,free_kick,['free_kick_cross'],"{'x': 73, 'y': 78}",Burnley,Norwich City,A. Westwood,0,27.0,78.0,28.0,34.150316250365826,0.17810072682205613,6.082196145393228,1166.2441000000001,39827.60484012328,17.650316250365826,311.53366373792795,5498.667687609553
2995952,5234871,free_kick,['free_kick_cross'],"{'x': 87, 'y': 83}",Norwich City,Burnley,D. Giannoulis,0,13.0,83.0,33.0,26.265492571052235,0.1466424510748335,3.8516362093069305,689.8761000000002,18119.935579496494,9.765492571052235,95.36484515527638,931.2846869033983
2996343,5234871,free_kick,['free_kick_cross'],"{'x': 79, 'y': 11}",Burnley,Norwich City,D. McNeil,0,21.0,11.0,39.0,34.489315736906114,0.13638435752298808,4.703803168185423,1189.5128999999997,41025.48598122282,17.989315736906114,323.615480682098,5821.621059340901
2998125,5234874,free_kick,['free_kick_cross'],"{'x': 74, 'y': 87}",Leeds United,Watford,Raphinha,0,26.0,87.0,37.0,37.125673057871964,0.14537572007643773,5.3971714541105404,1378.3156000000001,51170.89433616464,20.625673057871964,425.4183890902254,8774.540606181554
2998136,5234874,free_kick,['free_kick_cross'],"{'x': 67, 'y': 21}",Watford,Leeds United,D. Rose,0,33.0,21.0,29.0,39.868545245594305,0.159559055721399,6.361387432372899,1589.5009000000002,63371.08854956288,23.368545245594305,546.0889068953882,12761.303328902015
2998327,5234874,free_kick,['free_kick_cross'],"{'x': 72, 'y': 10}",Leeds United,Watford,Raphinha,0,28.0,10.0,40.0,40.052465592020674,0.13446616346388893,5.385701385428439,1604.2,64252.165302719564,23.552465592020674,554.7186354633178,13064.99157500245
2999152,5234874,free_kick,['free_kick_cross'],"{'x': 72, 'y': 6}",Leeds United,Watford,S. Dallas,0,28.0,6.0,44.0,41.947185841245656,0.12262728845386746,5.143869657982416,1759.5664,73808.85878081158,25.447185841245656,647.5592672388933,16478.56101664898
2999278,5234874,free_kick,['free_kick_cross'],"{'x': 74, 'y': 27}",Leeds United,Watford,Raphinha,0,26.0,27.0,23.0,31.462669943919256,0.20185724052169685,6.350967734324471,989.8996000000001,31144.884392417698,14.962669943919256,223.88149185066467,3349.8648691137437
2999605,5234874,free_kick,['free_kick_cross'],"{'x': 76, 'y': 99}",Leeds United,Watford,K. Phillips,0,24.0,99.0,49.0,41.77633780024286,0.1061115930765808,4.432953756889151,1745.2624,72910.67157246258,25.276337800242857,638.8932525919859,16148.88167081092
2999731,5234874,free_kick,['free_kick_cross'],"{'x': 52, 'y': 55}",Watford,Leeds United,B. Foster,0,48.0,55.0,5.0,50.51455235870154,0.14433246445750114,7.290889832898871,2551.72,128898.99354474588,34.01455235870154,1156.9897721628488,39354.489183715385
2999786,5234879,free_kick,['free_kick_cross'],"{'x': 65, 'y': 76}",Newcastle United,Wolverhampton Wanderers,M. Ritchie,0,35.0,76.0,26.0,40.78167358017569,0.16163855859820006,6.591890934721896,1663.1449,67825.83242833395,24.281673580175692,589.5996718542023,14316.466774942439
2999801,5234879,free_kick,['free_kick_cross'],"{'x': 80, 'y': 3}",Newcastle United,Wolverhampton Wanderers,M. Ritchie,0,20.0,3.0,47.0,38.241882798837196,0.10568830911972246,4.041719930563703,1462.4416,55926.520267343956,21.741882798837196,472.70946763837276,10277.593843294224
3000178,5234879,free_kick,['free_kick_cross'],"{'x': 75, 'y': 78}",Wolverhampton Wanderers,Newcastle United,Rúben Neves,0,25.0,78.0,28.0,32.42813747349668,0.1830110478087245,5.934707417509991,1051.5840999999998,34100.91375974328,15.928137473496683,253.7055633746093,4041.057091221702
3000538,5234879,free_kick,['free_kick_cross'],"{'x': 70, 'y': 90}",Newcastle United,Wolverhampton Wanderers,S. Longstaff,0,30.0,90.0,40.0,41.61838536031882,0.1333636479758109,5.550379694515201,1732.0899999999997,72086.78909875461,25.11838536031882,630.9332831094787,15848.025341795019
3000738,5234879,free_kick,['free_kick_cross'],"{'x': 64, 'y': 63}",Wolverhampton Wanderers,Newcastle United,João Moutinho,0,36.0,63.0,13.0,38.81991241618147,0.18317895372998955,7.1109909402859515,1506.9856,58501.04900444668,22.319912416181467,498.1784902660116,11119.30027036289
3000966,5234879,free_kick,['free_kick_cross'],"{'x': 63, 'y': 81}",Newcastle United,Wolverhampton Wanderers,S. Longstaff,0,37.0,81.0,31.0,44.200553163959384,0.14553032284871859,6.432520772042959,1953.6888999999999,86354.13009028732,27.700553163959384,767.3206455893402,21255.206336951156
3001145,5234879,free_kick,['free_kick_cross'],"{'x': 64, 'y': 97}",Newcastle United,Wolverhampton Wanderers,S. Longstaff,0,36.0,97.0,47.0,49.50031919089007,0.11306069230555435,5.596540357067949,2450.2815999999993,121289.72130756479,33.00031919089007,1089.0210667006272,35938.04280672428
3001267,5234879,free_kick,['free_kick_cross'],"{'x': 55, 'y': 8}",Newcastle United,Wolverhampton Wanderers,M. Ritchie,0,45.0,8.0,42.0,55.21083317610775,0.1134768483546315,6.265151343858037,3048.2361,168295.6547984893,38.71083317610775,1498.5286051884443,58009.290845075295
3001668,5234876,free_kick,['free_kick_cross'],"{'x': 68, 'y': 13}",Everton,Manchester United,L. Digne,0,32.0,13.0,37.0,41.97601219744439,0.1397405768346659,5.865752157689851,1761.9856000000002,73961.12903732139,25.47601219744439,649.0271974843354,16534.62479958408
3001696,5234876,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 82, 'y': 95}",Everton,Manchester United,A. Townsend,0,18.0,95.0,45.0,35.96623416483855,0.10765185735413088,3.8718319098784684,1293.57,46524.84152861021,19.466234164838554,378.9342725603277,7376.4232827420965
3001832,5234876,free_kick,['free_kick_cross'],"{'x': 64, 'y': 87}",Everton,Manchester United,D. Gray,0,36.0,87.0,37.0,45.40777026016582,0.13426186451746794,6.096531898710693,2061.865599999999,93624.71947213892,28.90777026016582,835.6591814145273,24157.043632129386
3002027,5234876,free_kick,['free_kick_cross'],"{'x': 66, 'y': 12}",Everton,Manchester United,L. Digne,0,34.0,12.0,38.0,44.07034830813117,0.13466528722170018,5.934746112874853,1942.1956000000002,85593.23657451982,27.570348308131173,760.1241058316714,20956.886355185943
3002104,5234876,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 69, 'y': 63}",Everton,Manchester United,D. Gray,0,31.0,63.0,13.0,33.72903941709576,0.20884265326700663,7.04406208401373,1137.6480999999997,38371.77760768409,17.229039417095763,296.8397992358395,5114.264601597071
3003093,5234876,free_kick,['free_kick_cross'],"{'x': 69, 'y': 48}",Manchester United,Everton,Bruno Fernandes,0,31.0,48.0,2.0,32.5783992854161,0.22356195411260024,7.283290606108162,1061.3521,34577.152496214876,16.078399285416097,258.5149235812689,4156.50616257847
3004138,5234863,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 72, 'y': 17}",Brighton,Crystal Palace,Marc Cucurella,0,28.0,17.0,33.0,36.98531600513912,0.1575645980132667,5.827576448743384,1367.9135999999999,50592.71676372746,20.48531600513912,419.64817183040896,8596.625410924848
3004244,5234863,free_kick,['free_kick_cross'],"{'x': 75, 'y': 84}",Brighton,Crystal Palace,P. Groß,0,25.0,84.0,34.0,34.97994997137646,0.15746084427358628,5.507972455140748,1223.5969000000002,42801.35834713134,18.479949971376463,341.50855094457694,6311.060936253052
3004614,5234863,free_kick,['free_kick_cross'],"{'x': 76, 'y': 7}",Crystal Palace,Brighton,C. Gallagher,0,24.0,7.0,43.0,38.600746106778814,0.1242791450323438,4.797267723761045,1490.0175999999997,57515.79107223191,22.100746106778814,488.4429784762989,10794.954254943512
3004663,5234863,free_kick,['free_kick_cross'],"{'x': 69, 'y': 18}",Brighton,Crystal Palace,Marc Cucurella,0,31.0,18.0,32.0,39.15354517792738,0.15552846016083327,6.089490591360664,1533.0001000000002,60022.388673117195,22.653545177927377,513.1831091283967,11625.41674718937
3004755,5234863,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 68, 'y': 15}",Brighton,Crystal Palace,P. Groß,0,32.0,15.0,35.0,41.17523527558768,0.14519651490643934,5.978500662468013,1695.4,69808.49388623136,24.67523527558768,608.8672359056067,15023.942297567592
3004792,5234863,free_kick,['free_kick_cross'],"{'x': 38, 'y': 85}",Brighton,Crystal Palace,Robert Sánchez,0,62.0,85.0,35.0,69.31413997158155,0.09913680804630239,6.8715825892572155,4804.45,333016.31978646497,52.814139971581554,2789.333380937808,147316.2436082542
3005931,5234860,free_kick,['free_kick_cross'],"{'x': 75, 'y': 10}",Tottenham Hotspur,Arsenal,Heung-Min Son,0,25.0,10.0,40.0,37.80082671053637,0.13492171931514715,5.100152531319505,1428.9025,54013.69578875219,21.30082671053637,453.7252185522997,9664.722254582777
3006044,5234860,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 73, 'y': 25}",Arsenal,Tottenham Hotspur,M. Ødegaard,0,27.0,25.0,25.0,33.05635339840134,0.1899517760285052,6.279113037052248,1092.7224999999999,36121.42112638461,16.556353398401342,274.11283785275566,4538.309014528907
3006397,5234860,free_kick,"['free_kick_cross', 'carry']","{'x': 55, 'y': 7}",Tottenham Hotspur,Arsenal,Heung-Min Son,0,45.0,7.0,43.0,55.56563776291963,0.11203819571969881,6.225473798971876,3087.5400999999997,171561.13477508863,39.06563776291963,1526.124053823652,59619.00946795325
3007099,5234868,free_kick,['free_kick_cross'],"{'x': 71, 'y': 79}",Southampton,Wolverhampton Wanderers,J. Ward-Prowse,0,29.0,79.0,29.0,36.27782931764248,0.16946245523171305,6.147730026644716,1316.0809000000002,47744.558258409306,19.777829317642478,391.16253251779835,7736.345803593791
3008500,5234861,free_kick,['free_kick_cross'],"{'x': 63, 'y': 30}",Liverpool,Brentford,A. Robertson,0,37.0,30.0,20.0,41.16166298875691,0.16759860758056644,6.8986374026161945,1694.2825000000003,69739.48527274854,24.66166298875691,608.1976213710224,14999.16476881573
3009152,5234861,free_kick,['free_kick_cross'],"{'x': 80, 'y': 88}",Brentford,Liverpool,V. Janelt,0,20.0,88.0,38.0,33.29723111611535,0.13943314563665413,4.642737675510642,1108.7056000000002,36916.826602931345,16.79723111611535,282.14697316819365,4739.287917018545
3010663,5234864,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 97, 'y': 91}",Norwich City,Everton,K. McLean,0,3.0,91.0,41.0,28.057385836887942,0.029788762945154378,0.8357948155557868,787.2169000000001,22087.248300618834,11.557385836887942,133.573167382698,1543.7566328970563
3010735,5234864,free_kick,['free_kick_cross'],"{'x': 72, 'y': 9}",Everton,Norwich City,L. Digne,0,28.0,9.0,41.0,40.51733456188845,0.13140896984559242,5.324341195666978,1641.6544000000001,66515.46055979624,24.017334561888447,576.8323594576813,13853.97576321863
3010949,5234864,free_kick,['free_kick_cross'],"{'x': 98, 'y': 89}",Norwich City,Everton,K. McLean,0,2.0,89.0,39.0,26.603014866740196,0.022135878155050633,0.5888810956471615,707.7203999999999,18827.496322695315,10.103014866740196,102.07090939757342,1031.223915105376
3011069,5234864,free_kick,['free_kick_cross'],"{'x': 67, 'y': 81}",Everton,Norwich City,L. Digne,0,33.0,81.0,31.0,40.55846274207147,0.15421979480063136,6.254917801511314,1644.9888999999996,66718.22101177111,24.05846274207147,578.8096295116411,13925.269906358008
3012105,5234865,free_kick,['free_kick_cross'],"{'x': 65, 'y': 83}",Leeds United,West Ham United,S. Dallas,0,35.0,83.0,33.0,43.0594484404991,0.1451165453627101,6.248638402908964,1854.1161,79837.21661064927,26.559448440499096,705.4043014635299,18735.149174426904
3012162,5234865,free_kick,['free_kick_cross'],"{'x': 66, 'y': 20}",West Ham United,Leeds United,A. Cresswell,0,34.0,20.0,30.0,41.11751451632261,0.15456195586936447,6.355203464129808,1690.6500000000003,69515.32591702083,24.617514516322608,606.0220209613543,14918.755898227304
3012205,5234865,free_kick,['free_kick_cross'],"{'x': 71, 'y': 83}",West Ham United,Leeds United,V. Coufal,0,29.0,83.0,33.0,37.82533674668343,0.15598244192933922,5.900088392547249,1430.7561,54118.83128487148,21.325336746683433,454.76998735944676,9698.12312272517
3012566,5234865,free_kick,['free_kick_cross'],"{'x': 67, 'y': 5}",West Ham United,Leeds United,A. Cresswell,0,33.0,5.0,45.0,46.22750804445336,0.11887534436041516,5.495310937708255,2136.9825,98787.37570960604,29.72750804445336,883.7247345330392,26270.93415491333
3012947,5234866,free_kick,['free_kick_cross'],"{'x': 59, 'y': 58}",Burnley,Leicester City,A. Westwood,0,41.0,58.0,8.0,43.392350708390985,0.16699183022103228,7.246168062387118,1882.8960999999997,81703.2879186616,26.892350708390985,723.1985266230971,19448.508409739963
3013336,5234866,free_kick,['free_kick_cross'],"{'x': 47, 'y': 88}",Burnley,Leicester City,M. Lowton,0,53.0,88.0,38.0,61.35656525588765,0.10816924400928678,6.636893278735839,3764.6281,230984.64968179833,44.85656525588765,2012.1114465557073,90256.40840454458
3013401,5234866,free_kick,['free_kick_cross'],"{'x': 70, 'y': 95}",Burnley,Leicester City,A. Westwood,0,30.0,95.0,45.0,43.91594243552107,0.1198171488675184,5.261883012454197,1928.6100000000001,84696.72574057028,27.415942435521067,751.6338996278048,20606.751724782116
3013738,5234866,free_kick,['free_kick_cross'],"{'x': 74, 'y': 17}",Burnley,Leicester City,D. McNeil,0,26.0,17.0,33.0,35.33898130959635,0.1603629162322189,5.667062099482749,1248.8436000000002,44132.86063900902,18.83898130959635,354.90721678332056,6686.090423621836
3013875,5234866,free_kick,['free_kick_cross'],"{'x': 65, 'y': 76}",Leicester City,Burnley,Y. Tielemans,0,35.0,76.0,26.0,40.78167358017569,0.16163855859820006,6.591890934721896,1663.1449,67825.83242833395,24.281673580175692,589.5996718542023,14316.466774942439
3014099,5234866,free_kick,"['free_kick_cross', 'carry']","{'x': 66, 'y': 53}",Leicester City,Burnley,Y. Tielemans,0,34.0,53.0,3.0,35.758238211634534,0.20367454328573142,7.283042836457053,1278.6516000000001,45722.32850248764,19.258238211634534,370.8797390160605,7142.4903618401395
3014151,5234866,free_kick,['free_kick_cross'],"{'x': 58, 'y': 87}",Burnley,Leicester City,M. Lowton,0,42.0,87.0,37.0,50.772390134796694,0.1252214744301446,6.357793553021771,2577.835600000001,130882.87478656776,34.272390134796694,1174.5967255517098,40256.23722916292
3014420,5234866,free_kick,['free_kick_cross'],"{'x': 62, 'y': 25}",Burnley,Leicester City,A. Westwood,0,38.0,25.0,25.0,43.370612169993635,0.1551291083137028,6.728044392950539,1881.01,81580.55519787973,26.870612169993635,722.02979839021,19401.382687722027
3014499,5234869,free_kick,['free_kick_cross'],"{'x': 84, 'y': 94}",Watford,Newcastle United,T. Cleverley,0,16.0,94.0,44.0,34.31393885872038,0.10525445654347028,3.61169498644048,1177.4464000000003,40402.82377902043,17.813938858720377,317.33641766222786,5653.01154188028
3014674,5234869,free_kick,['free_kick_cross'],"{'x': 92, 'y': 13}",Watford,Newcastle United,T. Cleverley,0,8.0,13.0,37.0,26.52518802949378,0.08885393644498461,2.356867371363907,703.5856000000001,18662.740334844202,10.02518802949378,100.50439502670538,1007.575457933241
3014983,5234869,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 92, 'y': 14}",Newcastle United,Watford,M. Ritchie,0,8.0,14.0,36.0,25.881081893923987,0.09339710348468021,2.417218083942302,669.8304,17335.935437439864,9.381081893923987,88.00469750050847,825.5792743022776
3015093,5234869,free_kick,['free_kick_cross'],"{'x': 67, 'y': 46}",Watford,Newcastle United,T. Cleverley,0,33.0,46.0,4.0,34.75659505762899,0.20920928391771004,7.271402363424381,1208.0209,41986.69324245253,18.256595057628992,333.30326309824335,6084.982705771005
3015601,5234869,free_kick,['free_kick_cross'],"{'x': 84, 'y': 94}",Newcastle United,Watford,M. Ritchie,0,16.0,94.0,44.0,34.31393885872038,0.10525445654347028,3.61169498644048,1177.4464000000003,40402.82377902043,17.813938858720377,317.33641766222786,5653.01154188028
3017425,5234862,free_kick,['free_kick_cross'],"{'x': 68, 'y': 86}",Manchester City,Chelsea,K. De Bruyne,0,32.0,86.0,36.0,41.57199057057528,0.14245454956289563,5.922119191164247,1728.2304000000001,71845.97789258155,25.07199057057528,628.6047111710158,15760.371391098906
3017713,5234862,free_kick,"['free_kick_cross', 'carry']","{'x': 55, 'y': 74}",Chelsea,Manchester City,César Azpilicueta,0,45.0,74.0,24.0,49.98904780049326,0.1382666760303293,6.911819477295447,2498.9049,124917.87649498683,33.48904780049326,1121.5163225837225,37558.5137360397
3018372,5234867,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 66, 'y': 75}",Manchester United,Aston Villa,Bruno Fernandes,0,34.0,75.0,25.0,39.540991388684226,0.16701541908595463,6.603955247855219,1563.4900000000002,61821.94462629391,23.040991388684226,530.8872841734207,12232.16934300174
3018714,5234867,free_kick,['free_kick_cross'],"{'x': 71, 'y': 91}",Manchester United,Aston Villa,Bruno Fernandes,0,29.0,91.0,41.0,41.28555316330399,0.13104866120333758,5.410416469090206,1704.4968999999999,70371.09738163684,24.785553163303987,614.3236456109682,15226.351377765373
3018960,5234867,free_kick,['free_kick_cross'],"{'x': 90, 'y': 85}",Aston Villa,Manchester United,J.  McGinn,0,10.0,85.0,35.0,26.013265846486867,0.11536165266112805,3.000933339164003,676.69,17602.9168656592,9.513265846486867,90.50222706593348,860.9717457773444
3019486,5234857,free_kick,['free_kick_cross'],"{'x': 71, 'y': 96}",Tottenham Hotspur,Chelsea,Heung-Min Son,0,29.0,96.0,46.0,43.65364704122669,0.11725308153917768,5.118524636007436,1905.6408999999999,83188.17523592556,27.15364704122669,737.3205476395191,20020.941906847467
3020536,5234857,free_kick,['free_kick_cross'],"{'x': 58, 'y': 86}",Tottenham Hotspur,Chelsea,Heung-Min Son,0,42.0,86.0,36.0,50.43887786222053,0.12687397348994395,6.399380852753888,2544.0804000000003,128320.56056726916,33.93887786222053,1151.8474305467228,39092.409261237764
3021729,5234851,free_kick,"['assist', 'free_kick_cross', 'shot_assist']","{'x': 92, 'y': 95}",Brighton,Leicester City,L. Trossard,1,8.0,95.0,45.0,31.732002773225645,0.06180993213915702,1.9613529380526193,1006.9200000000001,31951.58823241637,15.232002773225645,232.01390848355373,3534.0364974484114
3021787,5234851,free_kick,['free_kick_cross'],"{'x': 77, 'y': 14}",Brighton,Leicester City,S. March,0,23.0,14.0,36.0,34.38739449274981,0.15007210534735432,5.160588688936982,1182.4929000000002,40662.84983717576,17.887394492749813,319.95888173925636,5723.230739129162
3022337,5234851,free_kick,['free_kick_cross'],"{'x': 62, 'y': 78}",Leicester City,Brighton,Y. Tielemans,0,38.0,78.0,28.0,44.21008482235699,0.1493421512706429,6.602429175228392,1954.5315999999998,86410.00782397711,27.71008482235699,767.8488008622192,21277.155402637196
3024860,5234850,free_kick,['free_kick_cross'],"{'x': 69, 'y': 23}",Aston Villa,Everton,M. Targett,0,31.0,23.0,27.0,37.371006141124965,0.17058344661893537,6.374875031170497,1396.5920999999998,52192.05194574661,20.871006141124965,435.598897342876,9091.387261510428
3025111,5234850,free_kick,['free_kick_cross'],"{'x': 65, 'y': 88}",Aston Villa,Everton,Douglas Luiz,0,35.0,88.0,38.0,44.925138842300754,0.1333814596087514,5.992180591911886,2018.2681,90670.97461348654,28.425138842300754,807.988518204075,22967.185812935684
3025180,5234850,free_kick,['free_kick_cross'],"{'x': 59, 'y': 7}",Everton,Aston Villa,L. Digne,0,41.0,7.0,43.0,52.04113853481686,0.11640623198245506,6.057912844914973,2708.2801000000004,140941.97987518768,35.54113853481686,1263.1725283510439,44894.58982349933
3025244,5234850,free_kick,['free_kick_cross'],"{'x': 71, 'y': 10}",Aston Villa,Everton,L. Bailey,0,29.0,10.0,40.0,40.82943178639644,0.13398184803413674,5.47040272492512,1667.0425,68064.3980387738,24.32943178639644,591.9212510489175,14401.107700313081
3025497,5234850,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 61, 'y': 12}",Everton,Aston Villa,L. Digne,0,39.0,12.0,38.0,48.42115343524977,0.12788117651781572,6.192154069649415,2344.608100000001,113528.62855562948,31.92115343524977,1018.9600366367582,32526.379673869687
3026138,5234852,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 86, 'y': 87}",Burnley,Arsenal,A. Westwood,0,14.0,87.0,37.0,29.139588192011225,0.12805152628276187,3.731368743238183,849.1156,24742.878911412525,12.639588192011225,159.75918966362957,2019.290367237694
3027386,5234853,free_kick,['free_kick_cross'],"{'x': 63, 'y': 12}",Crystal Palace,Liverpool,C. Gallagher,0,37.0,12.0,38.0,46.658633713386855,0.1306881504071124,6.0977305405254665,2177.0281000000004,101577.15670165056,30.158633713386855,909.5431874582342,27430.579837059242
